gtin,region,reviewed_brand,reviewed_company,reviewed_category,source,status,audit_note,audit_basis,audit_source,reviewed_at
76495934949345219917,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
9780323590486760372813086,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
776842852221509,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
8428582450894707,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
10175204619883149182,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
8832275634651583138276,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
5363199424834155135848,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
3607061347698962114577,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
680338744965829456,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
264462124399146119339,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
2926596044612470150207,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
4778543395501012,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
78414620790458508897366550,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
795762419048842935,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
74266541642928522484,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
282233459215785917,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
47597382457925183060422,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
88017314944302197024,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
3281541844528056,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
95605254046923491840622,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
44120354728807428891153,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
5146084946399395847834,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
6513754918969,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
124084139828973,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
36387962440192643,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
688245386554707059412,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
1841424411913662,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
9728190567469911436752,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
802256294292906202367,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
260780554439178806983,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
12920043590250874,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
78228184489389248276,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
847630069423094796300,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
375160490145190414,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
323220485099976310759217,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
3376042764668834116577011,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
89835174745488410304,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
7468542340002595992,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
442303584252393865004,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
3545947449383941310,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
75243462493932824981,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
22085824649637743451,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
69873714786809413104,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
31334878512729976,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
7590584555107465,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
13621934185802341539,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
61964648724325827,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
68810641344095317716870840,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
23720345170751462,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
8262346944197411528881,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
92003164188729983492,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
84340456141078961029,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
67487914758828251,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
72617154869410572170,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
6637540094656563709147,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
9672549831705946,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
6775731462917550,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
676058465296507955,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
6458592547192222298,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
2482734540923482262107,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
3284485245876886587953,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
75933482867575537,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
7210684062805763121275993,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
2904108758801678,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
55138324144930695899,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
693736423478247313940668,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
5637724435960097745714,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
9066713478607223765,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
9257534405223984431,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
567101481912931818,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
45396094427902884192,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
4479073013472038949060,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
42745194843349192669,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
8334979915598810,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
1715414747193889136,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
67234542448129836380,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
392908355439007489382,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
277535824398295204984,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
48199284335727619990,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
43276019451184195700226,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
902397945258683051548,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
29392142094960891043,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
63644151497604942860,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
36319364583500318217,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
83445485847132,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
87989449611160,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
30592704989589453,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
79948115654993023844506,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
952647453300542874764,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
336040858375579832858,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
9001002540786034405,US_CANADA,dunkin donuts,Other / not mapped to a company,OUT_OF_SCOPE,us_canada_regional_category_orphan_audit_20260903,active,"remove, restaurant/menu record / not packaged CPG beverage",Reviewed US_CANADA regional-category orphan audit oracle.,US_CANADA_orphan_audit_FINAL_20260903.csv,2026-09-03
